Show,Season,Episode,Entity,Type,Metric,DMA,TargetGroup,Value
Friends,7,6,Ross,Character,Av. Time Spent,All,15+ Male,0.98
Friends,7,7,Ross,Character,Av. Time Spent,All,15+ Male,0.71
Friends,7,8,Ross,Character,Av. Time Spent,All,15+ Male,0.85
Friends,7,9,Ross,Character,Av. Time Spent,All,15+ Male,0.68
Friends,7,10,Ross,Character,Av. Time Spent,All,15+ Male,0.23
Friends,7,1,Ross,Character,Av. Time Spent,All,All,0.94
Friends,7,2,Ross,Character,Av. Time Spent,All,All,0.92
Friends,7,3,Ross,Character,Av. Time Spent,All,All,0.84
Friends,7,4,Ross,Character,Av. Time Spent,All,All,0.16
Friends,7,5,Ross,Character,Av. Time Spent,All,All,0.18
Friends,7,6,Ross,Character,Av. Time Spent,All,All,0.51
Friends,7,7,Ross,Character,Av. Time Spent,All,All,0.15
Friends,7,8,Ross,Character,Av. Time Spent,All,All,0.66
Friends,7,9,Ross,Character,Av. Time Spent,All,All,0.68
Friends,7,10,Ross,Character,Av. Time Spent,All,All,0.47
Friends,7,1,Ross,Character,Av. Time Spent,All,Kids,0.71
Friends,7,2,Ross,Character,Av. Time Spent,All,Kids,0.47
Friends,7,3,Ross,Character,Av. Time Spent,All,Kids,0.24
Friends,7,4,Ross,Character,Av. Time Spent,All,Kids,0.27
Friends,7,5,Ross,Character,Av. Time Spent,All,Kids,0.44
Friends,7,6,Ross,Character,Av. Time Spent,All,Kids,0.78
Friends,7,7,Ross,Character,Av. Time Spent,All,Kids,0.12
Friends,7,8,Ross,Character,Av. Time Spent,All,Kids,0.93
Friends,7,9,Ross,Character,Av. Time Spent,All,Kids,0.83
Friends,7,10,Ross,Character,Av. Time Spent,All,Kids,0.6
Friends,7,1,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.51
Friends,7,2,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.2
Friends,7,3,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.36
Friends,7,4,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.52
Friends,7,5,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.19
Friends,7,6,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.91
Friends,7,7,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.43
Friends,7,8,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.6
Friends,7,9,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.54
Friends,7,10,Ross,Character,Av. Time Spent,Chicago,15+ Female,0.29
Friends,7,1,Ross,Character,Av. Time Spent,Chicago,15+ Male,1
Friends,7,2,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.05
Friends,7,3,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.46
Friends,7,4,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.78
Friends,7,5,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.78
Friends,7,6,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.98
Friends,7,7,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.7
Friends,7,8,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.27
Friends,7,9,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.13
Friends,7,10,Ross,Character,Av. Time Spent,Chicago,15+ Male,0.18
Friends,7,1,Ross,Character,Av. Time Spent,Chicago,All,0.45
Friends,7,2,Ross,Character,Av. Time Spent,Chicago,All,0.94
Friends,7,3,Ross,Character,Av. Time Spent,Chicago,All,0.5
Friends,7,4,Ross,Character,Av. Time Spent,Chicago,All,0.52
Friends,7,5,Ross,Character,Av. Time Spent,Chicago,All,0.91
Friends,7,6,Ross,Character,Av. Time Spent,Chicago,All,0.51
Friends,7,7,Ross,Character,Av. Time Spent,Chicago,All,0.48
Friends,7,8,Ross,Character,Av. Time Spent,Chicago,All,0.47
Friends,7,9,Ross,Character,Av. Time Spent,Chicago,All,0.46
Friends,7,10,Ross,Character,Av. Time Spent,Chicago,All,0.64
Friends,7,1,Ross,Character,Av. Time Spent,Chicago,Kids,0.39
Friends,7,2,Ross,Character,Av. Time Spent,Chicago,Kids,0.52
Friends,7,3,Ross,Character,Av. Time Spent,Chicago,Kids,0.52
Friends,7,4,Ross,Character,Av. Time Spent,Chicago,Kids,0.79
Friends,7,5,Ross,Character,Av. Time Spent,Chicago,Kids,0.41
Friends,7,6,Ross,Character,Av. Time Spent,Chicago,Kids,0.04
Friends,7,7,Ross,Character,Av. Time Spent,Chicago,Kids,0.08
Friends,7,8,Ross,Character,Av. Time Spent,Chicago,Kids,0.51
Friends,7,9,Ross,Character,Av. Time Spent,Chicago,Kids,0.37
Friends,7,10,Ross,Character,Av. Time Spent,Chicago,Kids,0.96
Friends,7,1,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.75
Friends,7,2,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.84
Friends,7,3,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.26
Friends,7,4,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.12
Friends,7,5,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.35
Friends,7,6,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.64
Friends,7,7,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.02
Friends,7,8,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.28
Friends,7,9,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.97
Friends,7,10,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Female,0.58
Friends,7,1,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.44
Friends,7,2,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.59
Friends,7,3,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.9
Friends,7,4,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.37
Friends,7,5,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.72
Friends,7,6,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.34
Friends,7,7,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.95
Friends,7,8,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.57
Friends,7,9,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.45
Friends,7,10,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,15+ Male,0.91
Friends,7,1,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.97
Friends,7,2,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.03
Friends,7,3,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.14
Friends,7,4,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.53
Friends,7,5,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.96
Friends,7,6,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.11
Friends,7,7,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.92
Friends,7,8,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.1
Friends,7,9,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.86
Friends,7,10,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,All,0.81
Friends,7,1,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.64
Friends,7,2,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.05
Friends,7,3,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.15
Friends,7,4,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.59
Friends,7,5,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.19
Friends,7,6,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.54
Friends,7,7,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.49
Friends,7,8,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.51
Friends,7,9,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.74
Friends,7,10,Ross,Character,Av. Time Spent,Dallas-Ft. Worth,Kids,0.65
Friends,7,1,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.77
Friends,7,2,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.67
Friends,7,3,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.31
Friends,7,4,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.84
Friends,7,5,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.6
Friends,7,6,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.33
Friends,7,7,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.78
Friends,7,8,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.39
Friends,7,9,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.96
Friends,7,10,Ross,Character,Av. Time Spent,Los Angeles,15+ Female,0.99
Friends,7,1,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.18
Friends,7,2,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.74
Friends,7,3,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.56
Friends,7,4,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0
Friends,7,5,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.4
Friends,7,6,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.33
Friends,7,7,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.47
Friends,7,8,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.8
Friends,7,9,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.47
Friends,7,10,Ross,Character,Av. Time Spent,Los Angeles,15+ Male,0.86
Friends,7,1,Ross,Character,Av. Time Spent,Los Angeles,All,0.5
Friends,7,2,Ross,Character,Av. Time Spent,Los Angeles,All,0.16
Friends,7,3,Ross,Character,Av. Time Spent,Los Angeles,All,0.28
Friends,7,4,Ross,Character,Av. Time Spent,Los Angeles,All,0.76
Friends,7,5,Ross,Character,Av. Time Spent,Los Angeles,All,0.5
Friends,7,6,Ross,Character,Av. Time Spent,Los Angeles,All,0.99
Friends,7,7,Ross,Character,Av. Time Spent,Los Angeles,All,0.26
Friends,7,8,Ross,Character,Av. Time Spent,Los Angeles,All,0.09
Friends,7,9,Ross,Character,Av. Time Spent,Los Angeles,All,0.18
Friends,7,10,Ross,Character,Av. Time Spent,Los Angeles,All,0.92
Friends,7,1,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.83
Friends,7,2,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.23
Friends,7,3,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.28
Friends,7,4,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.8
Friends,7,5,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.17
Friends,7,6,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.16
Friends,7,7,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.58
Friends,7,8,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.25
Friends,7,9,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.14
Friends,7,10,Ross,Character,Av. Time Spent,Los Angeles,Kids,0.38
Friends,7,1,Ross,Character,Av. Time Spent,New York,15+ Female,0.23
Friends,7,2,Ross,Character,Av. Time Spent,New York,15+ Female,0.42
Friends,7,3,Ross,Character,Av. Time Spent,New York,15+ Female,0.96
Friends,7,4,Ross,Character,Av. Time Spent,New York,15+ Female,0.44
Friends,7,5,Ross,Character,Av. Time Spent,New York,15+ Female,0.16
Friends,7,6,Ross,Character,Av. Time Spent,New York,15+ Female,0.35
Friends,7,7,Ross,Character,Av. Time Spent,New York,15+ Female,0.06
Friends,7,8,Ross,Character,Av. Time Spent,New York,15+ Female,0.77
Friends,7,9,Ross,Character,Av. Time Spent,New York,15+ Female,0.8
Friends,7,10,Ross,Character,Av. Time Spent,New York,15+ Female,0.08
Friends,7,1,Ross,Character,Av. Time Spent,New York,15+ Male,0.23
Friends,7,2,Ross,Character,Av. Time Spent,New York,15+ Male,0.72
Friends,7,3,Ross,Character,Av. Time Spent,New York,15+ Male,0.96
Friends,7,4,Ross,Character,Av. Time Spent,New York,15+ Male,0.71
Friends,7,5,Ross,Character,Av. Time Spent,New York,15+ Male,0.14
Friends,7,6,Ross,Character,Av. Time Spent,New York,15+ Male,0.13
Friends,7,7,Ross,Character,Av. Time Spent,New York,15+ Male,0.18
Friends,7,8,Ross,Character,Av. Time Spent,New York,15+ Male,0.36
Friends,7,9,Ross,Character,Av. Time Spent,New York,15+ Male,0.88
Friends,7,10,Ross,Character,Av. Time Spent,New York,15+ Male,0.45
Friends,7,1,Ross,Character,Av. Time Spent,New York,All,0.12
Friends,7,2,Ross,Character,Av. Time Spent,New York,All,0.29
Friends,7,3,Ross,Character,Av. Time Spent,New York,All,0.04
Friends,7,4,Ross,Character,Av. Time Spent,New York,All,0.39
Friends,7,5,Ross,Character,Av. Time Spent,New York,All,0.77
Friends,7,6,Ross,Character,Av. Time Spent,New York,All,0.18
Friends,7,7,Ross,Character,Av. Time Spent,New York,All,0.24
Friends,7,8,Ross,Character,Av. Time Spent,New York,All,0.91
Friends,7,9,Ross,Character,Av. Time Spent,New York,All,0.45
Friends,7,10,Ross,Character,Av. Time Spent,New York,All,0.42
Friends,7,1,Ross,Character,Av. Time Spent,New York,Kids,0.9
Friends,7,2,Ross,Character,Av. Time Spent,New York,Kids,0.45
Friends,7,3,Ross,Character,Av. Time Spent,New York,Kids,0.59
Friends,7,4,Ross,Character,Av. Time Spent,New York,Kids,0.84
Friends,7,5,Ross,Character,Av. Time Spent,New York,Kids,0.86
Friends,7,6,Ross,Character,Av. Time Spent,New York,Kids,0.44
Friends,7,7,Ross,Character,Av. Time Spent,New York,Kids,0.52
Friends,7,8,Ross,Character,Av. Time Spent,New York,Kids,0.91
Friends,7,9,Ross,Character,Av. Time Spent,New York,Kids,0.51
Friends,7,10,Ross,Character,Av. Time Spent,New York,Kids,0.91
Friends,7,1,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.49
Friends,7,2,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.23
Friends,7,3,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.24
Friends,7,4,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.34
Friends,7,5,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.22
Friends,7,6,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.81
Friends,7,7,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.14
Friends,7,8,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.53
Friends,7,9,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.02
Friends,7,10,Ross,Character,Av. Time Spent,Philadelphia,15+ Female,0.14
Friends,7,1,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.37
Friends,7,2,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.51
Friends,7,3,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.62
Friends,7,4,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.15
Friends,7,5,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.33
Friends,7,6,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.06
Friends,7,7,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.57
Friends,7,8,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.81
Friends,7,9,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.48
Friends,7,10,Ross,Character,Av. Time Spent,Philadelphia,15+ Male,0.81
Friends,7,1,Ross,Character,Av. Time Spent,Philadelphia,All,0.32
Friends,7,2,Ross,Character,Av. Time Spent,Philadelphia,All,0.7
Friends,7,3,Ross,Character,Av. Time Spent,Philadelphia,All,0.19
Friends,7,4,Ross,Character,Av. Time Spent,Philadelphia,All,0.09
Friends,7,5,Ross,Character,Av. Time Spent,Philadelphia,All,0.97
Friends,7,6,Ross,Character,Av. Time Spent,Philadelphia,All,0.35
Friends,7,7,Ross,Character,Av. Time Spent,Philadelphia,All,0.95
Friends,7,8,Ross,Character,Av. Time Spent,Philadelphia,All,0.86
Friends,7,9,Ross,Character,Av. Time Spent,Philadelphia,All,0.75
Friends,7,10,Ross,Character,Av. Time Spent,Philadelphia,All,0.52
Friends,7,1,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.24
Friends,7,2,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.27
Friends,7,3,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.09
Friends,7,4,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.28
Friends,7,5,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.61
Friends,7,6,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.11
Friends,7,7,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.12
Friends,7,8,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.61
Friends,7,9,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.43
Friends,7,10,Ross,Character,Av. Time Spent,Philadelphia,Kids,0.94
Friends,7,1,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.43
Friends,7,2,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.49
Friends,7,3,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.06
Friends,7,4,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.85
Friends,7,5,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.4
Friends,7,6,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.46
Friends,7,7,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.05
Friends,7,8,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.94
Friends,7,9,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.6
Friends,7,10,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Female,0.69
Friends,7,1,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.33
Friends,7,2,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.23
Friends,7,3,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.98
Friends,7,4,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.87
Friends,7,5,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.32
Friends,7,6,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.67
Friends,7,7,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.69
Friends,7,8,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.24
Friends,7,9,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.18
Friends,7,10,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,15+ Male,0.76
Friends,7,1,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.23
Friends,7,2,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.9
Friends,7,3,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.1
Friends,7,4,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.17
Friends,7,5,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.36
Friends,7,6,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.9
Friends,7,7,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.47
Friends,7,8,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.15
Friends,7,9,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.51
Friends,7,10,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,All,0.48
Friends,7,1,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.11
Friends,7,2,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.96
Friends,7,3,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.55
Friends,7,4,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.88
Friends,7,5,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.36
Friends,7,6,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.12
Friends,7,7,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.77
Friends,7,8,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.66
Friends,7,9,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.23
Friends,7,10,Ross,Character,Av. Time Spent,San Francisco-Oak-San Jose,Kids,0.68
Friends,7,1,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.48
Friends,7,2,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.26
Friends,7,3,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.27
Friends,7,4,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.75
Friends,7,5,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.73
Friends,7,6,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.4
Friends,7,7,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.91
Friends,7,8,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.05
Friends,7,9,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.86
Friends,7,10,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Female,0.9
Friends,7,1,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.08
Friends,7,2,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.79
Friends,7,3,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.45
Friends,7,4,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.66
Friends,7,5,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.79
Friends,7,6,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.81
Friends,7,7,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.45
Friends,7,8,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.15
Friends,7,9,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.13
Friends,7,10,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",15+ Male,0.81
Friends,7,1,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.1
Friends,7,2,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.47
Friends,7,3,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.33
Friends,7,4,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.98
Friends,7,5,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.59
Friends,7,6,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.14
Friends,7,7,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.67
Friends,7,8,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.89
Friends,7,9,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.21
Friends,7,10,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",All,0.11
Friends,7,1,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.27
Friends,7,2,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.81
Friends,7,3,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.71
Friends,7,4,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.09
Friends,7,5,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.11
Friends,7,6,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.64
Friends,7,7,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.69
Friends,7,8,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.21
Friends,7,9,Ross,Character,Av. Time Spent,"Washington, DC (Hagrstwn)",Kids,0.46
